Season,Agency,Date,Time,Station ID,Field Rep,Depth,Time (seconds),Descent rate (m/s),Temperature (Deg C),Conductivity (S/m),Salinity (psu),Density,pH,Oxygen (mg/L),SBE DO Sat (mg/L),SBE DO Sat (%),% T,SBE Beam C,Chl-a (ug/L) WET,Voltage (Chl-a) WET,Chl-a (ug/L) USC/UCLA,Chl-a (ug/L) ECO,CDOM (ug/L) WET,Voltage (CDOM) WET,Irradiance,Surface Irradiance,Irradiance (% Norm),delta-T,Stability (E),Qual_NH3,Ammonia (mg/L),Qual_TC,Total Colif. (MPN),Qual_FC,Fecal Colif. (MPN),Qual_EC,E. coli (MPN),Qual_ENT,Enterococci (MPN)
Spring,LACSD, 05/09/2019, 11:08:00,2506,1,30,74.5,0.97,11.65,3.829,33.641,25.6,7.92,5.28,8.79,60.11,90.07,0.418,0.93,0.2384,,,0.51,0.1846,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/09/2019, 11:08:00,2506,1,31,75.4,1.01,11.62,3.827,33.643,25.607,7.91,5.27,8.79,59.98,90.08,0.418,0.9,0.2325,,,0.52,0.1856,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/09/2019, 11:08:00,2506,1,32,76.7,0.69,11.61,3.825,33.642,25.609,7.91,5.25,8.8,59.67,90.08,0.418,0.89,0.2305,,,0.52,0.1859,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/09/2019, 11:08:00,2506,1,33,78.1,0.76,11.59,3.824,33.643,25.612,7.91,5.18,8.8,58.84,90.18,0.413,0.86,0.225,,,0.53,0.1868,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/09/2019, 11:08:00,2506,1,34,79.4,0.9,11.57,3.823,33.644,25.617,7.91,5.12,8.8,58.16,90.16,0.414,0.84,0.2215,,,0.53,0.1873,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/09/2019, 11:08:00,2506,1,35,80.4,0.97,11.55,3.821,33.65,25.626,7.9,5.08,8.81,57.71,90.12,0.416,0.82,0.2179,,,0.54,0.1879,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/09/2019, 11:08:00,2506,1,36,81.6,0.73,11.51,3.818,33.65,25.632,7.9,5,8.81,56.7,90.17,0.414,0.8,0.2156,,,0.55,0.1897,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/09/2019, 11:08:00,2506,1,37,83,0.85,11.49,3.816,33.653,25.639,7.89,4.87,8.82,55.27,90.21,0.412,0.76,0.2083,,,0.56,0.191,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/09/2019, 11:08:00,2506,1,38,84.1,0.92,11.44,3.812,33.659,25.652,7.89,4.8,8.83,54.42,90.18,0.413,0.76,0.2075,,,0.57,0.1924,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/09/2019, 11:08:00,2506,1,39,85.3,0.73,11.33,3.802,33.669,25.681,7.87,4.75,8.85,53.67,90.1,0.417,0.73,0.2022,,,0.59,0.1962,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/09/2019, 11:08:00,2506,1,40,86.7,0.76,11.23,3.794,33.672,25.701,7.86,4.7,8.87,53.03,90.01,0.421,0.68,0.1942,,,0.63,0.2012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/09/2019, 11:08:00,2506,1,41,87.9,0.89,11.2,3.791,33.675,25.709,7.86,4.65,8.87,52.48,89.95,0.424,0.67,0.1914,,,0.64,0.2027,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/09/2019, 11:08:00,2506,1,42,89,0.86,11.17,3.79,33.679,25.716,7.86,4.62,8.88,52.05,89.93,0.424,0.64,0.1862,,,0.65,0.2037,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/09/2019, 11:08:00,2506,1,43,90.2,0.87,11.15,3.788,33.683,25.724,7.85,4.59,8.88,51.65,89.9,0.426,0.62,0.1828,,,0.65,0.2037,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/09/2019, 11:08:00,2506,1,44,91.3,0.92,11.13,3.787,33.687,25.731,7.85,4.55,8.88,51.21,89.87,0.427,0.59,0.178,,,0.65,0.2038,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/09/2019, 11:08:00,2506,1,45,92.7,0.63,11.1,3.784,33.689,25.738,7.84,4.49,8.89,50.55,89.78,0.431,0.59,0.1774,,,0.66,0.2053,-1,-1,-1,-1,-1,E,0.011,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/09/2019, 11:08:00,2506,1,46,94.1,0.84,11.05,3.78,33.698,25.754,7.84,4.42,8.9,49.7,89.75,0.432,0.57,0.173,,,0.66,0.2054,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/09/2019, 11:08:00,2506,1,47,95.4,0.78,11,3.777,33.704,25.766,7.84,4.36,8.91,48.96,89.72,0.434,0.55,0.17,,,0.66,0.2052,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/09/2019, 11:08:00,2506,1,48,96.8,0.69,10.95,3.773,33.714,25.784,7.83,4.32,8.92,48.41,89.79,0.431,0.53,0.166,,,0.65,0.2038,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/09/2019, 11:08:00,2506,1,49,98,0.94,10.87,3.767,33.73,25.81,7.83,4.29,8.93,47.99,89.75,0.433,0.51,0.1637,,,0.64,0.2027,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/09/2019, 11:08:00,2506,1,50,99.1,0.95,10.83,3.763,33.735,25.822,7.82,4.25,8.94,47.6,89.66,0.436,0.49,0.1601,,,0.64,0.2025,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/09/2019, 11:08:00,2506,1,51,100.2,0.86,10.81,3.762,33.737,25.827,7.82,4.21,8.94,47.09,89.67,0.436,0.47,0.1563,,,0.63,0.2016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/09/2019, 11:08:00,2506,1,52,101.4,0.88,10.78,3.76,33.743,25.838,7.82,4.17,8.95,46.66,89.62,0.438,0.46,0.1535,,,0.63,0.2017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/09/2019, 11:08:00,2506,1,53,102.6,0.79,10.74,3.757,33.75,25.85,7.81,4.14,8.96,46.23,89.61,0.439,0.45,0.152,,,0.63,0.2018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/09/2019, 11:08:00,2506,1,54,103.9,0.75,10.69,3.753,33.758,25.864,7.81,4.11,8.96,45.89,89.54,0.442,0.44,0.1509,,,0.63,0.2014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/09/2019, 11:08:00,2506,1,55,105.1,0.87,10.64,3.75,33.766,25.88,7.81,4.08,8.97,45.44,89.39,0.449,0.42,0.1473,,,0.63,0.2009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/09/2019, 11:08:00,2506,1,56,106.3,0.9,10.63,3.749,33.766,25.881,7.8,4.02,8.98,44.79,89.41,0.448,0.41,0.1461,,,0.63,0.2009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/09/2019, 11:08:00,2506,1,57,107.7,0.58,10.61,3.747,33.77,25.888,7.8,3.94,8.98,43.91,89.1,0.462,0.41,0.1453,,,0.63,0.2011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/09/2019, 11:08:00,2506,1,58,109.3,0.81,10.51,3.741,33.792,25.922,7.79,3.9,9,43.35,89.18,0.458,0.4,0.1427,,,0.63,0.2012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/09/2019, 11:08:00,2506,1,59,111,0.46,10.4,3.732,33.811,25.956,7.78,3.9,9.02,43.24,89.1,0.462,0.38,0.1396,,,0.63,0.2009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/09/2019, 11:08:00,2506,1,60,113,0.11,10.39,3.731,33.815,25.962,7.78,4.02,9.02,44.59,89.01,0.466,0.36,0.1366,,,0.63,0.2008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 08:36:00,31022,2,1,19.7,0.28,16.23,4.26,33.651,24.655,8.17,7.84,8,97.87,76,1.099,4.06,0.7969,,,0.72,0.215,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 08:36:00,31022,2,2,21.3,0.69,16.18,4.255,33.643,24.664,8.17,6.76,8.01,84.31,73.96,1.206,4.31,0.8417,,,0.73,0.2159,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 08:36:00,31022,2,3,22.9,0.6,15.86,4.224,33.648,24.727,8.1,6.34,8.06,78.59,74.52,1.177,3.48,0.6934,,,0.77,0.2217,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 08:36:00,31022,2,4,24.3,0.84,13.94,4.038,33.608,25.12,8.02,6.01,8.38,71.67,78.71,0.96,2.77,0.5663,,,0.81,0.2276,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 08:36:00,31022,2,5,25.8,0.56,13.93,4.038,33.601,25.132,7.95,5.9,8.38,70.37,82.33,0.778,2.19,0.4635,,,0.82,0.2287,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 08:36:00,31022,2,6,27.3,1.01,12.93,3.944,33.607,25.328,7.92,5.69,8.55,66.45,83.45,0.724,1.82,0.3974,,,0.83,0.231,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 08:36:00,31022,2,7,28.8,0.52,13.07,3.957,33.605,25.301,7.9,5.44,8.53,63.77,84.83,0.658,1.69,0.374,,,0.84,0.2312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 08:36:00,31022,2,8,30.4,0.96,12.54,3.907,33.599,25.398,7.88,5.3,8.62,61.4,84.91,0.655,1.37,0.3162,,,0.84,0.2311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 08:36:00,31022,2,9,31.7,0.68,12.41,3.896,33.611,25.434,7.87,5.04,8.65,58.27,85.95,0.606,1.18,0.2821,,,0.83,0.23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 08:36:00,31022,2,10,33.3,0.63,12.2,3.876,33.615,25.476,7.86,4.87,8.69,56.01,86.58,0.576,0.9,0.2328,,,0.81,0.2268,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 08:36:00,31022,2,11,34.7,0.74,11.78,3.839,33.622,25.559,7.83,4.91,8.76,56.01,87.51,0.534,0.64,0.1869,,,0.76,0.2198,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 08:36:00,31022,2,12,36,0.8,11.49,3.813,33.631,25.621,7.81,4.79,8.82,54.3,88.1,0.507,0.63,0.1845,,,0.75,0.2185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 08:36:00,31022,2,13,37.7,0.5,11.59,3.823,33.637,25.607,7.8,4.73,8.8,53.79,88.22,0.501,0.57,0.1746,,,0.75,0.2183,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 08:36:00,31022,2,14,39.3,1,11.27,3.794,33.648,25.675,7.8,4.71,8.86,53.19,88.18,0.503,0.45,0.1518,,,0.73,0.2157,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 08:36:00,31022,2,15,41,0.45,11.32,3.799,33.65,25.665,7.79,4.66,8.85,52.68,88.08,0.508,0.44,0.1513,,,0.73,0.216,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 08:36:00,31022,2,16,42.9,0.9,11.19,3.787,33.658,25.698,7.79,4.69,8.87,52.81,88.09,0.507,0.37,0.1379,,,0.72,0.2137,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 08:36:00,31022,2,17,43.8,1.25,11.14,3.783,33.664,25.711,7.79,4.68,8.88,52.74,88.11,0.506,0.36,0.1359,,,0.69,0.2103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 08:36:00,31022,2,18,45.6,0.41,11.15,3.785,33.666,25.711,7.8,4.64,8.88,52.21,88.61,0.484,0.37,0.138,,,0.69,0.21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 08:36:00,31022,2,19,46.9,0.72,11.13,3.783,33.668,25.716,7.8,4.62,8.88,52,88.69,0.48,0.35,0.1338,,,0.68,0.2082,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 08:36:00,31022,2,20,48.5,1.27,11.09,3.78,33.674,25.728,7.8,4.61,8.89,51.84,88.86,0.473,0.31,0.1274,,,0.66,0.2055,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 08:36:00,31022,2,21,49.3,1.07,11.03,3.775,33.683,25.746,7.8,4.61,8.9,51.75,88.72,0.479,0.31,0.1273,,,0.65,0.2048,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 08:36:00,31022,2,22,51.4,0.35,11.02,3.775,33.686,25.75,7.79,4.56,8.9,51.27,88.33,0.496,0.31,0.1272,,,0.65,0.2042,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 08:36:00,31022,2,23,53.6,0.99,10.98,3.772,33.691,25.761,7.79,4.54,8.91,50.92,88.28,0.499,0.28,0.1218,,,0.64,0.2034,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 08:36:00,31022,2,24,54.4,1.31,10.96,3.77,33.694,25.767,7.79,4.53,8.92,50.78,88.14,0.505,0.27,0.121,,,0.65,0.2036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 08:36:00,31022,2,25,55.2,1.19,10.93,3.768,33.698,25.775,7.79,4.52,8.92,50.72,87.89,0.516,0.27,0.1206,,,0.64,0.2021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 08:36:00,31022,2,26,56.8,0.49,10.92,3.768,33.7,25.778,7.79,4.51,8.92,50.58,87.64,0.528,0.27,0.1201,,,0.64,0.2025,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 08:36:00,31022,2,27,58.9,0.57,10.9,3.766,33.703,25.784,7.79,4.48,8.93,50.24,87.64,0.528,0.26,0.1191,,,0.64,0.2021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 08:36:00,31022,2,28,60.5,0.72,10.88,3.765,33.706,25.789,7.79,4.49,8.93,50.24,87.59,0.53,0.24,0.1153,,,0.63,0.2008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 08:36:00,31022,2,29,61.6,0.85,10.84,3.762,33.712,25.801,7.78,4.49,8.94,50.27,87.35,0.541,0.25,0.1161,,,0.62,0.1999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 08:36:00,31022,2,30,62.5,0.22,10.86,3.763,33.71,25.797,7.78,4.49,8.93,50.29,87.25,0.546,0.25,0.1174,,,0.62,0.1999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 13:31:00,30022,2,1,20,0.47,12.93,3.937,33.546,25.281,7.85,5.59,8.56,65.32,85.16,0.643,0.42,0.1473,,,0.69,0.2093,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 13:31:00,30022,2,2,22.2,0.33,12.7,3.917,33.563,25.336,7.85,5.21,8.6,60.63,85.14,0.644,0.43,0.1487,,,0.69,0.2101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 13:31:00,30022,2,3,24.3,1.03,12.31,3.885,33.578,25.449,7.83,4.85,8.67,55.98,85.31,0.636,0.45,0.153,,,0.71,0.2127,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 13:31:00,30022,2,4,25.5,0.74,12.01,3.854,33.586,25.479,7.8,4.78,8.72,54.76,85.95,0.606,0.46,0.1544,,,0.75,0.2192,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 13:31:00,30022,2,5,26.7,1.07,11.79,3.835,33.577,25.523,7.79,4.75,8.76,54.22,86.99,0.557,0.43,0.1479,,,0.81,0.2273,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 13:31:00,30022,2,6,27.7,0.9,11.75,3.83,33.57,25.526,7.79,4.73,8.77,53.9,87.63,0.528,0.39,0.1408,,,0.85,0.233,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 13:31:00,30022,2,7,28.9,0.75,11.68,3.824,33.573,25.541,7.79,4.72,8.79,53.77,88.18,0.503,0.36,0.1359,,,0.87,0.2367,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 13:31:00,30022,2,8,30.2,0.89,11.6,3.817,33.573,25.556,7.78,4.74,8.8,53.88,88.24,0.5,0.32,0.1291,,,0.9,0.2402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 13:31:00,30022,2,9,31.3,0.94,11.57,3.814,33.575,25.564,7.78,4.73,8.81,53.67,88.26,0.5,0.33,0.1304,,,0.91,0.242,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 13:31:00,30022,2,10,32.3,1.18,11.57,3.815,33.579,25.565,7.79,4.7,8.8,53.41,88.3,0.498,0.34,0.1333,,,0.91,0.2412,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 13:31:00,30022,2,11,33.1,1.19,11.59,3.817,33.586,25.569,7.79,4.69,8.8,53.28,88.27,0.499,0.36,0.1362,,,0.89,0.239,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 13:31:00,30022,2,12,34.6,0.51,11.57,3.815,33.586,25.571,7.78,4.67,8.81,53.05,88.24,0.5,0.37,0.1379,,,0.9,0.2406,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 13:31:00,30022,2,13,36.2,1.07,11.48,3.809,33.603,25.601,7.78,4.66,8.82,52.85,88.36,0.495,0.37,0.138,,,0.91,0.2416,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 13:31:00,30022,2,14,37,1.28,11.44,3.805,33.607,25.612,7.78,4.65,8.83,52.71,88.63,0.483,0.33,0.1317,,,0.89,0.2386,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 13:31:00,30022,2,15,37.9,0.97,11.39,3.802,33.618,25.627,7.78,4.67,8.84,52.81,88.67,0.481,0.34,0.1326,,,0.87,0.2355,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 13:31:00,30022,2,16,39.1,0.73,11.32,3.797,33.636,25.656,7.79,4.68,8.85,52.92,88.64,0.483,0.32,0.1297,,,0.83,0.2298,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 13:31:00,30022,2,17,40.4,0.86,11.2,3.789,33.665,25.701,7.79,4.69,8.87,52.9,88.64,0.483,0.32,0.1294,,,0.72,0.2139,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 13:31:00,30022,2,18,41.6,0.89,11.16,3.786,33.668,25.709,7.79,4.65,8.88,52.43,88.54,0.487,0.31,0.128,,,0.66,0.2058,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 13:31:00,30022,2,19,42.7,0.95,11.12,3.784,33.678,25.725,7.79,4.59,8.89,51.64,88.69,0.48,0.3,0.1257,,,0.63,0.2013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 13:31:00,30022,2,20,43.7,1.08,11.02,3.777,33.699,25.759,7.79,4.54,8.9,51.04,89.13,0.46,0.28,0.122,,,0.59,0.195,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 13:31:00,30022,2,21,44.6,1.1,10.93,3.77,33.713,25.786,7.79,4.51,8.92,50.59,88.94,0.469,0.26,0.1176,,,0.57,0.192,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 13:31:00,30022,2,22,46,0.55,10.9,3.767,33.716,25.791,7.78,4.45,8.93,49.92,86.72,0.57,0.23,0.1133,,,0.56,0.1912,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 13:31:00,30022,2,23,47.6,0.9,10.87,3.764,33.718,25.801,7.78,4.43,8.93,49.6,86.71,0.57,0.21,0.1099,,,0.56,0.1917,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 13:31:00,30022,2,24,48.5,1.27,10.81,3.76,33.73,25.821,7.77,4.42,8.94,49.49,88.07,0.508,0.21,0.1092,,,0.56,0.1909,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 13:31:00,30022,2,25,49.3,1.17,10.79,3.759,33.73,25.824,7.77,4.42,8.95,49.42,89.31,0.452,0.2,0.1068,,,0.56,0.1905,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 13:31:00,30022,2,26,50.5,0.66,10.78,3.758,33.731,25.827,7.77,4.42,8.95,49.35,89.48,0.445,0.18,0.1039,,,0.56,0.1916,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 13:31:00,30022,2,27,52,0.76,10.77,3.757,33.733,25.831,7.77,4.4,8.95,49.17,89.11,0.461,0.17,0.1024,,,0.56,0.1916,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 13:31:00,30022,2,28,53.6,0.33,10.76,3.756,33.734,25.833,7.77,4.41,8.95,49.24,88.42,0.492,0.17,0.1025,,,0.56,0.1914,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 13:31:00,30022,2,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/07/2019, 13:31:00,30022,2,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/08/2019, 10:20:00,28012,2,1,22.9,0.5,14.34,4.075,33.591,25.026,8,7.08,8.31,85.11,72.86,1.267,1.55,0.348,,,0.95,0.248,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/08/2019, 10:20:00,28012,2,2,23.9,0.99,14.36,4.076,33.59,25.022,8,7.06,8.31,84.97,72.19,1.304,1.54,0.3473,,,0.95,0.2476,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/08/2019, 10:20:00,28012,2,3,26,0.34,14.36,4.076,33.591,25.024,8,6.99,8.31,84.1,70.71,1.386,1.8,0.3939,,,0.96,0.2487,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/08/2019, 10:20:00,28012,2,4,28.1,1.02,14.36,4.076,33.591,25.023,8,6.87,8.31,82.61,70.24,1.413,2.04,0.4365,,,0.97,0.2504,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
