Season,Agency,Date,Time,Station ID,Field Rep,Depth(m),Time (s),Descent rate (m/s),Temperature (°C),Conductivity (S/m),Salinity (psu),Density (å-theta),pH,Oxygen (mg/L),SBE DO sat (mg/L),SBE DO sat (%),Transmissivity (%),SBE Beam C,Chl-a (ug/L),Voltage-Chl-a,Chl-a (ug/L) USC/UCLA,Chl-a (ug/L) ECO,CDOM (ug/L),Voltage-CDOM,Irradiance,Surface Irradiance,Irradiance (% Norm),delta T,Stability (E),Qual_NH3,Ammonia-N (ug/L),Qual_TC,Total Colif. (MPN),Qual_FC,Fecal Colif. (MPN),Qual_EC,E. coli (MPN),Qual_ENT,Enterococci (MPN)
Winter,Hyperion,2/3/2015,13:24:00,3904,1,34,142.8,0.71,15.36,4.139,33.292,24.579,7.91,7.64,8.15,93.6,83.48,0.722,2.32,0.4588,-1,1.1,0.81,0.1177,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,13:24:00,3904,1,35,144.10001,0.74,15.32,4.135,33.289,24.585,7.9,7.5,8.16,91.81,84.16,0.69,2.16,0.4321,-1,0.9,0.87,0.1168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,13:24:00,3904,1,36,145.39999,0.78,15.26,4.13,33.288,24.597,7.89,7.5,8.17,91.73,84.62,0.668,1.93,0.3928,-1,0.77,0.96,0.1243,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,13:24:00,3904,1,37,146.89999,0.63,15.07,4.11,33.278,24.631,7.88,7.52,8.2,91.58,84.72,0.664,1.9,0.3885,-1,0.69,0.95,0.1253,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,13:24:00,3904,1,38,148.60001,0.58,14.97,4.101,33.277,24.652,7.88,7.53,8.22,91.58,83.93,0.7,1.8,0.3706,-1,0.56,0.95,0.1252,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,13:24:00,3904,1,39,150.2,0.64,14.8,4.083,33.261,24.676,7.88,7.57,8.25,91.73,83.74,0.709,1.29,0.2845,-1,0.5,0.93,0.1251,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,13:24:00,3904,1,40,151.8,0.66,14.62,4.066,33.258,24.713,7.87,7.59,8.28,91.56,83.9,0.702,1.06,0.2452,-1,0.51,0.87,0.1206,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,13:24:00,3904,1,41,153.3,0.69,14.56,4.06,33.254,24.723,7.87,7.53,8.29,90.76,84.35,0.68,1.08,0.2484,-1,0.49,0.87,0.1201,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,13:24:00,3904,1,42,154.8,0.66,14.46,4.05,33.251,24.741,7.87,7.39,8.31,88.91,85.58,0.623,1.05,0.2447,-1,0.54,0.87,0.1199,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,13:24:00,3904,1,43,156.2,0.78,14.33,4.038,33.248,24.767,7.86,7.28,8.33,87.39,85.99,0.604,1.03,0.2411,-1,0.51,0.93,0.1214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,13:24:00,3904,1,44,157.5,0.75,14.15,4.022,33.25,24.804,7.85,7.29,8.36,87.13,86.4,0.585,1.11,0.254,-1,0.49,0.99,0.127,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,13:24:00,3904,1,45,158.89999,0.66,14.04,4.011,33.25,24.828,7.84,7.29,8.38,86.93,86.31,0.589,1.03,0.2397,-1,0.46,1.01,0.1281,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,13:24:00,3904,1,46,160.5,0.63,14,4.007,33.251,24.838,7.84,7.28,8.39,86.82,85.68,0.618,1.02,0.2384,-1,0.42,1.02,0.1289,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,13:24:00,3904,1,47,162,0.68,13.96,4.004,33.249,24.843,7.84,7.27,8.39,86.54,85.3,0.636,0.96,0.228,-1,0.42,1.01,0.1289,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,13:24:00,3904,1,48,163.8,0.51,13.9,3.998,33.251,24.857,7.84,7.25,8.4,86.26,85.19,0.641,0.97,0.2303,-1,0.39,1,0.1276,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,13:24:00,3904,1,49,165.5,0.75,13.87,3.996,33.249,24.862,7.84,7.22,8.41,85.78,85.42,0.631,0.86,0.2126,-1,0.35,1.01,0.1284,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,13:24:00,3904,1,50,166.8,0.76,13.82,3.991,33.248,24.871,7.83,7.2,8.42,85.56,85.42,0.631,0.83,0.2063,-1,0.35,1.02,0.1292,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,13:24:00,3904,1,51,168.10001,0.81,13.77,3.986,33.247,24.881,7.83,7.21,8.42,85.51,85.25,0.638,0.79,0.2005,-1,0.3,1.01,0.129,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,13:24:00,3904,1,52,169.39999,0.74,13.7,3.979,33.244,24.894,7.83,7.18,8.44,85.06,85.3,0.636,0.76,0.1945,-1,0.33,1.02,0.1296,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,13:24:00,3904,1,53,170.89999,0.62,13.6,3.97,33.243,24.914,7.82,7.17,8.46,84.77,85.32,0.635,0.74,0.1917,-1,0.3,1.01,0.128,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,13:24:00,3904,1,54,172.5,0.61,13.5,3.96,33.242,24.933,7.82,7.17,8.47,84.6,85.32,0.635,0.73,0.1896,-1,0.25,1.02,0.1292,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,13:24:00,3904,1,55,174.10001,0.65,13.41,3.952,33.243,24.952,7.82,7.17,8.49,84.42,85.48,0.627,0.67,0.179,-1,0.26,1.02,0.1291,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,13:24:00,3904,1,56,176.2,0.39,13.44,3.955,33.247,24.949,7.81,7.05,8.48,83.09,86.03,0.602,0.7,0.1846,-1,0.21,1.03,0.1296,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,13:24:00,3904,1,57,178.60001,0.47,13.18,3.932,33.247,25.001,7.81,7.07,8.53,82.88,85.27,0.637,0.6,0.1678,-1,0.18,1.05,0.1313,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,13:24:00,3904,1,58,180.5,0.2,13.13,3.927,33.252,25.015,7.8,7.22,8.54,84.53,84.85,0.657,0.59,0.1669,-1,0.27,1.06,0.131,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,1,163.8,0.53,16.43,4.238,33.28,24.326,7.94,7.92,7.98,99.09,89.09,0.462,0.17,0.0947,-1,-0.04,0.4,0.0916,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,2,165.7,0.52,16.43,4.238,33.281,24.327,7.94,7.91,7.98,98.96,88.99,0.466,0.17,0.0946,-1,-0.02,0.4,0.0912,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,3,167.3,0.83,16.43,4.238,33.281,24.328,7.94,7.92,7.98,99.15,89.05,0.464,0.18,0.0969,-1,-0.05,0.38,0.0907,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,4,168.60001,0.72,16.42,4.237,33.281,24.33,7.94,7.91,7.98,98.96,89.15,0.459,0.2,0.1,-1,-0.01,0.38,0.0901,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,5,170.2,0.56,16.42,4.237,33.281,24.331,7.95,7.93,7.99,99.19,89.15,0.459,0.22,0.1039,-1,0.03,0.39,0.0905,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,6,171.7,0.82,16.41,4.236,33.281,24.333,7.95,7.93,7.99,99.23,89.21,0.457,0.26,0.1101,-1,0.02,0.4,0.0916,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,7,173.2,0.63,16.38,4.234,33.283,24.341,7.95,7.93,7.99,99.12,89.18,0.458,0.28,0.1128,-1,0.04,0.4,0.0916,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,8,174.8,0.68,16.37,4.233,33.284,24.344,7.95,7.94,7.99,99.22,89.15,0.459,0.29,0.1147,-1,0.08,0.4,0.0916,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,9,176.10001,0.73,16.36,4.233,33.286,24.347,7.95,7.93,7.99,99.07,89.1,0.462,0.31,0.1182,-1,0.07,0.41,0.0918,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,10,177.7,0.6,16.36,4.232,33.288,24.35,7.95,7.93,7.99,99.06,89.05,0.464,0.33,0.122,-1,0.1,0.42,0.0925,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,11,179.2,0.75,16.35,4.231,33.291,24.355,7.95,7.94,8,99.2,88.96,0.468,0.38,0.13,-1,0.14,0.43,0.0932,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,12,180.60001,0.72,16.33,4.23,33.291,24.359,7.95,7.93,8,99.06,88.89,0.471,0.41,0.1361,-1,0.16,0.44,0.0935,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,13,182.10001,0.59,16.31,4.228,33.292,24.364,7.95,7.94,8,99.17,88.74,0.478,0.44,0.1407,-1,0.17,0.45,0.0942,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,14,183.60001,0.81,16.3,4.228,33.292,24.366,7.95,7.95,8,99.26,88.64,0.482,0.48,0.1469,-1,0.22,0.47,0.095,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,15,185,0.69,16.28,4.226,33.291,24.37,7.95,7.94,8.01,99.04,88.45,0.491,0.47,0.1462,-1,0.26,0.47,0.0956,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,16,186.60001,0.59,16.24,4.222,33.291,24.38,7.95,7.94,8.01,98.98,88.3,0.498,0.53,0.1555,-1,0.41,0.5,0.0963,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,17,188,0.89,16.13,4.211,33.288,24.402,7.95,7.96,8.03,99.05,88.25,0.5,0.68,0.1821,-1,0.51,0.61,0.1018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,18,189.2,0.75,16.05,4.204,33.293,24.425,7.95,7.98,8.04,99.16,88.19,0.502,0.87,0.2142,-1,0.61,0.63,0.1055,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,19,190.89999,0.54,16.02,4.201,33.294,24.432,7.95,7.97,8.05,98.94,88.2,0.502,1.05,0.2434,-1,0.7,0.62,0.1046,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,20,192.7,0.6,15.99,4.199,33.294,24.438,7.95,7.94,8.05,98.47,88.03,0.51,1.15,0.2617,-1,0.86,0.65,0.1069,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,21,194.10001,0.89,15.93,4.193,33.293,24.451,7.95,7.89,8.06,97.77,87.9,0.516,1.36,0.2973,-1,0.95,0.68,0.1068,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,22,195.2,0.87,15.84,4.185,33.293,24.471,7.94,7.87,8.08,97.39,87.69,0.526,1.52,0.3232,-1,0.9,0.71,0.11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,23,196.8,0.49,15.71,4.172,33.289,24.498,7.94,7.95,8.1,98.1,87.32,0.542,1.46,0.3136,-1,0.89,0.72,0.11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,24,198.39999,1.05,15.59,4.161,33.29,24.524,7.94,8,8.12,98.41,87.12,0.552,1.54,0.3274,-1,0.93,0.76,0.1137,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,25,199.5,0.78,15.58,4.16,33.289,24.526,7.94,7.99,8.12,98.39,87.07,0.554,1.56,0.3297,-1,0.9,0.75,0.1132,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,26,201.2,0.5,15.57,4.159,33.289,24.528,7.94,7.99,8.12,98.26,87.22,0.547,1.55,0.3281,-1,0.79,0.74,0.1127,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,27,203,0.72,15.56,4.158,33.288,24.53,7.94,8,8.12,98.45,87.34,0.542,1.51,0.3217,-1,0.83,0.75,0.112,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,28,204.10001,0.96,15.54,4.156,33.289,24.535,7.94,7.99,8.13,98.27,87.38,0.54,1.48,0.3175,-1,0.83,0.76,0.1137,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,29,205.60001,0.55,15.53,4.154,33.288,24.538,7.94,7.98,8.13,98.14,87.56,0.531,1.5,0.3203,-1,0.81,0.75,0.1131,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,30,207.3,0.73,15.52,4.154,33.289,24.539,7.94,8,8.13,98.35,87.65,0.527,1.5,0.3202,-1,0.93,0.76,0.1132,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,31,208.39999,0.95,15.49,4.151,33.287,24.545,7.94,7.97,8.13,97.91,87.7,0.525,1.53,0.3246,-1,1.01,0.77,0.1135,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,32,210.10001,0.46,15.42,4.144,33.286,24.56,7.93,7.86,8.14,96.46,87.63,0.528,1.65,0.3463,-1,0.91,0.78,0.1143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,33,211.89999,0.78,15.31,4.133,33.285,24.584,7.93,7.77,8.16,95.12,87.43,0.537,1.82,0.3741,-1,0.81,0.85,0.1171,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,34,213.2,0.79,15.21,4.124,33.285,24.605,7.93,7.79,8.18,95.12,87.23,0.546,1.59,0.335,-1,0.75,0.87,0.1191,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,35,214.5,0.78,15.12,4.115,33.28,24.622,7.92,7.79,8.2,95.01,87.28,0.545,1.51,0.3215,-1,0.75,0.89,0.1219,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,36,215.89999,0.62,15.01,4.105,33.277,24.643,7.92,7.73,8.21,94,87.39,0.539,1.47,0.3155,-1,0.68,0.88,0.1206,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,37,217.5,0.72,14.93,4.097,33.274,24.657,7.91,7.63,8.23,92.64,87.49,0.535,1.4,0.3035,-1,0.73,0.89,0.1206,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,38,218.89999,0.65,14.85,4.089,33.275,24.676,7.91,7.55,8.24,91.58,87.76,0.522,1.33,0.2922,-1,0.72,0.92,0.1227,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,39,220.7,0.5,14.78,4.083,33.273,24.689,7.9,7.47,8.25,90.51,87.44,0.535,1.37,0.2981,-1,0.65,0.97,0.1251,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,40,222.5,0.71,14.69,4.074,33.271,24.707,7.9,7.49,8.27,90.49,87.65,0.531,1.33,0.2922,-1,0.54,1,0.1272,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,41,223.89999,0.72,14.54,4.059,33.26,24.731,7.89,7.54,8.29,90.87,87.49,0.535,1.21,0.2706,-1,0.43,1.01,0.1295,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,42,225.3,0.69,14.39,4.043,33.244,24.75,7.89,7.54,8.32,90.53,87.13,0.551,1.06,0.2459,-1,0.37,0.95,0.1261,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,43,226.60001,0.86,14.3,4.034,33.236,24.762,7.89,7.53,8.33,90.28,86.97,0.558,0.95,0.2268,-1,0.39,0.92,0.1231,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,44,227.89999,0.76,14.16,4.02,33.228,24.787,7.88,7.53,8.36,89.97,87.06,0.554,0.9,0.2186,-1,0.35,0.95,0.1249,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,45,229.5,0.56,14.06,4.01,33.219,24.799,7.88,7.52,8.38,89.75,87.49,0.535,0.87,0.2129,-1,0.34,0.93,0.1239,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,46,231.3,0.56,13.87,3.991,33.209,24.83,7.88,7.52,8.41,89.35,87.83,0.519,0.78,0.1978,-1,0.27,0.91,0.1224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,47,233.10001,0.56,13.83,3.988,33.213,24.842,7.87,7.46,8.42,88.57,88.36,0.495,0.76,0.1941,-1,0.28,0.94,0.1243,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,48,234.60001,0.86,13.8,3.984,33.211,24.849,7.87,7.35,8.42,87.24,88.93,0.469,0.72,0.1883,-1,0.21,0.93,0.1235,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,49,235.89999,0.69,13.65,3.971,33.214,24.881,7.87,7.3,8.45,86.4,89.17,0.459,0.67,0.1787,-1,0.17,0.94,0.1239,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,50,237.3,0.8,13.45,3.953,33.216,24.922,7.86,7.32,8.48,86.23,89.28,0.454,0.58,0.1643,-1,0.17,0.97,0.1256,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,51,238.5,0.79,13.2,3.928,33.201,24.962,7.85,7.31,8.53,85.71,89.43,0.447,0.54,0.1571,-1,0.12,0.99,0.1274,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,52,240,0.58,13.1,3.919,33.2,24.98,7.85,7.27,8.54,85.06,89.69,0.435,0.52,0.154,-1,0.1,0.99,0.127,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,53,241.60001,0.67,12.98,3.909,33.215,25.017,7.84,7.25,8.57,84.59,89.69,0.435,0.47,0.1452,-1,0.12,1.01,0.1286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,54,243.5,0.48,12.9,3.902,33.221,25.036,7.83,7.22,8.58,84.15,89.8,0.43,0.42,0.1377,-1,0.08,1.01,0.1288,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,55,245.3,0.72,12.85,3.898,33.221,25.046,7.83,7.18,8.59,83.56,89.95,0.424,0.41,0.1364,-1,0.1,1.03,0.129,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,56,246.60001,0.75,12.69,3.883,33.221,25.077,7.83,7.18,8.62,83.34,90,0.422,0.39,0.1324,-1,0.07,1.04,0.1299,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,57,248,0.74,12.6,3.875,33.22,25.095,7.82,7.19,8.63,83.28,90.05,0.419,0.4,0.1334,-1,0.07,1.05,0.1309,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,58,249.3,0.78,12.59,3.874,33.221,25.096,7.82,7.18,8.64,83.16,90.08,0.418,0.38,0.1301,-1,0.11,1.05,0.1313,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,59,250.5,0.84,12.58,3.873,33.22,25.098,7.82,7.17,8.64,82.94,90.13,0.416,0.38,0.1303,-1,0.13,1.05,0.1312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,60,252,0.57,12.54,3.869,33.218,25.103,7.82,7.15,8.64,82.7,90.14,0.415,0.38,0.1309,-1,0.07,1.05,0.1309,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,61,253.89999,0.55,12.5,3.866,33.217,25.111,7.82,7.12,8.65,82.29,90.14,0.415,0.38,0.13,-1,0.06,1.07,0.1319,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,62,255.8,0.49,12.44,3.86,33.223,25.128,7.81,7.11,8.66,82.05,90.14,0.415,0.37,0.1282,-1,0.04,1.07,0.1319,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,63,257.60001,0.71,12.42,3.859,33.225,25.132,7.81,7.06,8.67,81.46,90.16,0.414,0.36,0.1266,-1,0.04,1.07,0.1325,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,64,258.79999,0.97,12.37,3.855,33.227,25.143,7.81,7.05,8.68,81.31,90.14,0.415,0.35,0.125,-1,0.07,1.06,0.1316,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,65,259.89999,0.85,12.33,3.851,33.231,25.155,7.81,7.06,8.68,81.26,90.16,0.415,0.34,0.1237,-1,0.05,1.06,0.1318,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,66,261.20001,0.71,12.3,3.849,33.232,25.161,7.81,7.03,8.69,80.93,90.17,0.414,0.34,0.123,-1,0.07,1.06,0.1318,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,Hyperion,2/3/2015,9:32:00,3905,1,67,262.60001,0.73,12.28,3.847,33.234,25.167,7.8,6.99,8.69,80.46,90.21,0.412,0.33,0.1225,-1,0.05,1.06,0.1317,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
