Season,Agency,Date,Time,Station ID,Field Rep,Depth,Time (seconds),Descent rate (m/s),Temperature (Deg C),Conductivity (S/m),Salinity (psu),Density,pH,Oxygen (mg/L),SBE DO Sat (mg/L),SBE DO Sat (%),% T,SBE Beam C,Chl-a (ug/L) WET,Voltage (Chl-a) WET,Chl-a (ug/L) USC/UCLA,Chl-a (ug/L) ECO,CDOM (ug/L) WET,Voltage (CDOM) WET,Irradiance,Surface Irradiance,Irradiance (% Norm),delta-T,Stability (E),Qual_NH3,Ammonia (mg/L),Qual_TC,Total Colif. (MPN),Qual_FC,Fecal Colif. (MPN),Qual_EC,E. coli (MPN),Qual_ENT,Enterococci (MPN)
Summer,LACSD, 08/09/2018, 09:40:00,2705,1,83,153.2,0.74,12.14,3.869,33.56,25.446,7.89,6.29,8.7,72.28,89.11,0.115,0.54,0.1609,,,0.68,0.1701,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:40:00,2705,1,84,154.5,0.87,12.13,3.868,33.56,25.448,7.89,6.11,8.7,70.22,89.11,0.115,0.53,0.1595,,,0.68,0.1697,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:40:00,2705,1,85,155.5,0.95,12.11,3.866,33.56,25.451,7.89,6.01,8.71,69.05,89.03,0.116,0.5,0.1535,,,0.68,0.1698,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:40:00,2705,1,86,156.7,0.86,11.97,3.853,33.562,25.481,7.88,5.99,8.73,68.53,88.8,0.119,0.48,0.1499,,,0.67,0.1692,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:40:00,2705,1,87,157.9,0.87,11.77,3.836,33.572,25.526,7.86,5.98,8.77,68.22,89.14,0.115,0.41,0.1384,,,0.67,0.1689,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:40:00,2705,1,88,159,0.85,11.71,3.831,33.577,25.54,7.86,5.94,8.78,67.7,89.22,0.114,0.41,0.139,,,0.67,0.1689,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:40:00,2705,1,89,160.3,0.81,11.68,3.828,33.579,25.548,7.85,5.89,8.79,67.05,89.23,0.114,0.39,0.1339,,,0.68,0.1696,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:40:00,2705,1,90,161.4,0.93,11.65,3.826,33.58,25.554,7.85,5.87,8.79,66.8,89.18,0.115,0.37,0.1313,,,0.67,0.1692,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:40:00,2705,1,91,162.6,0.71,11.59,3.821,33.586,25.569,7.85,5.87,8.8,66.73,89.09,0.116,0.36,0.1301,,,0.68,0.1697,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:40:00,2705,1,92,164,0.8,11.58,3.82,33.587,25.572,7.84,5.84,8.8,66.39,89.09,0.116,0.35,0.1278,,,0.68,0.1703,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:40:00,2705,1,93,165.3,0.81,11.57,3.819,33.589,25.576,7.84,5.78,8.81,65.68,89.12,0.115,0.34,0.1254,,,0.68,0.1701,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:40:00,2705,1,94,166.5,0.9,11.55,3.818,33.59,25.58,7.84,5.71,8.81,64.84,89.07,0.116,0.36,0.1288,,,0.68,0.1701,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:40:00,2705,1,95,167.5,1.12,11.52,3.815,33.592,25.588,7.84,5.68,8.81,64.44,89,0.116,0.32,0.1224,,,0.69,0.1706,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:40:00,2705,1,96,168.4,1.06,11.48,3.811,33.595,25.598,7.83,5.65,8.82,64.07,88.68,0.12,0.31,0.1195,,,0.69,0.171,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:40:00,2705,1,97,169.4,0.95,11.41,3.806,33.598,25.612,7.83,5.62,8.83,63.65,88.98,0.117,0.3,0.1185,,,0.68,0.1702,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:40:00,2705,1,98,170.6,0.68,11.35,3.8,33.6,25.625,7.82,5.6,8.85,63.34,89.27,0.114,0.3,0.1186,,,0.68,0.1697,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:40:00,2705,1,99,172.1,0.7,11.24,3.791,33.607,25.649,7.82,5.6,8.87,63.17,89.2,0.114,0.34,0.125,,,0.67,0.1694,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:40:00,2705,1,100,173.4,0.95,11.21,3.788,33.61,25.658,7.82,5.6,8.87,63.15,89.2,0.114,0.27,0.1135,,,0.67,0.1694,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,1,44,0.06,23.91,5.036,33.806,22.764,8.25,7.54,6.93,108.51,85.11,0.162,0.41,0.1391,,,0.34,0.13,-1,-1,-1,-1,-1,E,0.004,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,2,50.3,0.53,24,5.045,33.807,22.739,8.25,7.2,6.92,103.84,86.2,0.149,0.47,0.1484,,,0.35,0.1312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,3,51.8,0.87,23.51,4.992,33.772,22.854,8.23,7.19,6.98,102.72,86.85,0.141,0.43,0.1422,,,0.29,0.1245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,4,52.9,0.85,23.02,4.94,33.757,22.984,8.18,7.3,7.04,103.48,87.6,0.132,0.38,0.1326,,,0.23,0.1168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,5,54.1,0.97,22.5,4.885,33.731,23.114,8.15,7.36,7.11,103.29,87.95,0.128,0.32,0.1223,,,0.16,0.109,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,6,55,1.07,22.18,4.851,33.716,23.191,8.12,7.4,7.15,103.3,88.13,0.126,0.3,0.1186,,,0.12,0.1045,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,7,56.2,0.72,21.98,4.831,33.714,23.246,8.12,7.48,7.17,104.02,88.36,0.124,0.3,0.1186,,,0.11,0.1031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,8,57.5,0.88,21.9,4.822,33.709,23.267,8.12,7.42,7.18,103.06,88.57,0.121,0.28,0.1142,,,0.12,0.1038,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,9,58.5,0.96,21.53,4.784,33.698,23.36,8.12,7.49,7.23,103.37,88.84,0.118,0.27,0.114,,,0.13,0.1058,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,10,59.8,0.75,21.19,4.751,33.698,23.451,8.12,7.63,7.28,104.7,88.96,0.117,0.28,0.1148,,,0.15,0.1071,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,11,61,1.1,20.78,4.707,33.669,23.539,8.13,7.79,7.33,106.01,89.1,0.115,0.28,0.1157,,,0.17,0.1097,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,12,61.8,1.15,20.07,4.635,33.659,23.721,8.13,7.98,7.43,107.23,89.01,0.116,0.27,0.1133,,,0.18,0.1116,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,13,62.9,0.78,19.4,4.567,33.638,23.879,8.13,8.21,7.53,108.96,89.13,0.115,0.26,0.1108,,,0.2,0.1138,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,14,64.3,0.77,18.77,4.503,33.615,24.02,8.14,8.33,7.62,109.18,88.86,0.118,0.27,0.1125,,,0.23,0.1169,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,15,65.5,0.87,18.35,4.46,33.6,24.116,8.14,8.29,7.68,107.83,88.87,0.118,0.28,0.1158,,,0.25,0.1196,-1,-1,-1,-1,-1,E,0.007,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,16,66.6,0.94,18.09,4.435,33.598,24.177,8.15,8.34,7.72,107.88,88.84,0.118,0.28,0.1144,,,0.26,0.1204,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,17,67.7,0.84,17.91,4.416,33.584,24.209,8.14,8.4,7.74,108.35,88.89,0.118,0.26,0.1121,,,0.25,0.1194,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,18,69,0.8,17.39,4.363,33.557,24.314,8.14,8.43,7.82,107.57,89.14,0.115,0.27,0.1132,,,0.28,0.1225,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,19,70.1,0.97,16.83,4.307,33.542,24.436,8.14,8.44,7.91,106.54,89.25,0.114,0.29,0.1165,,,0.3,0.1258,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,20,71.2,0.94,16.6,4.285,33.544,24.491,8.14,8.45,7.94,106.22,89.15,0.115,0.31,0.1205,,,0.34,0.1302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,21,72.3,0.8,16.35,4.261,33.54,24.546,8.14,8.45,7.98,105.77,89.18,0.115,0.34,0.1255,,,0.38,0.1345,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,22,73.5,0.99,16.01,4.226,33.527,24.614,8.13,8.51,8.04,105.8,89.07,0.116,0.4,0.137,,,0.4,0.1376,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,23,74.7,0.7,15.66,4.193,33.519,24.685,8.12,8.64,8.09,106.58,88.78,0.119,0.48,0.15,,,0.42,0.1394,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,24,76.1,0.81,15.54,4.181,33.516,24.71,8.12,8.65,8.11,106.48,88.55,0.122,0.6,0.1728,,,0.46,0.1442,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,25,77.1,1.16,15.33,4.16,33.511,24.754,8.12,8.59,8.15,105.3,88.05,0.127,0.67,0.1843,,,0.51,0.1496,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,26,78.1,0.89,15.23,4.151,33.512,24.776,8.12,8.5,8.17,104.02,87.72,0.131,0.77,0.2021,,,0.53,0.1526,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,27,79.4,0.68,15.09,4.138,33.512,24.806,8.12,8.45,8.19,103.14,87.39,0.135,1.09,0.2601,,,0.55,0.1543,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,28,80.7,1.05,14.83,4.112,33.503,24.856,8.11,8.51,8.23,103.31,86.48,0.145,1.97,0.4174,,,0.57,0.1568,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,29,81.6,1.11,14.56,4.087,33.508,24.918,8.11,8.55,8.28,103.24,85.06,0.162,2.53,0.5159,,,0.58,0.1582,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,30,82.8,0.72,14.47,4.079,33.51,24.939,8.1,8.51,8.29,102.55,84.36,0.17,2.85,0.5745,,,0.58,0.1584,-1,-1,-1,-1,-1,E,0.01,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,31,84.2,0.71,14.44,4.077,33.515,24.949,8.1,8.39,8.3,101.03,83.9,0.175,3.28,0.6507,,,0.59,0.1589,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,32,85.5,0.9,14.37,4.07,33.516,24.964,8.1,8.29,8.31,99.65,83.98,0.174,3.48,0.6872,,,0.59,0.1588,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,33,86.6,0.9,14.3,4.064,33.519,24.982,8.1,8.24,8.32,99,83.87,0.176,3.53,0.6957,,,0.59,0.1596,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,34,87.7,0.94,14.19,4.054,33.517,25.002,8.09,8.23,8.34,98.61,84.69,0.166,3.43,0.677,,,0.58,0.1583,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,35,88.8,0.86,14.09,4.044,33.517,25.023,8.08,8.15,8.36,97.53,85.9,0.152,3.17,0.6319,,,0.55,0.1552,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,36,90.1,0.77,13.99,4.034,33.513,25.042,8.08,8.03,8.37,95.81,87.09,0.138,2.55,0.5207,,,0.53,0.1524,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,37,91.3,0.85,13.93,4.029,33.513,25.053,8.08,7.67,8.38,91.46,87.56,0.133,1.93,0.4096,,,0.52,0.1515,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,38,92.5,0.91,13.84,4.02,33.508,25.069,8.07,7.45,8.4,88.63,88.11,0.127,1.57,0.3454,,,0.52,0.1513,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,39,93.5,1.08,13.65,4.002,33.502,25.102,8.06,7.42,8.43,87.98,88.54,0.122,1.47,0.3276,,,0.54,0.1531,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,40,94.4,1.07,13.41,3.981,33.517,25.163,8.04,7.43,8.47,87.67,88.97,0.117,1.31,0.2987,,,0.55,0.1544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,41,95.6,0.72,13.35,3.976,33.526,25.182,8.02,7.41,8.48,87.32,89.09,0.115,1.26,0.2896,,,0.55,0.1545,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,42,96.9,0.86,13.29,3.97,33.52,25.191,8.02,7.33,8.5,86.24,89.23,0.114,1.09,0.2589,,,0.54,0.1533,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,43,98.1,0.78,13.22,3.964,33.522,25.205,8.02,7.22,8.51,84.88,89.32,0.113,1.06,0.2536,,,0.54,0.153,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,44,99.3,1.13,13.2,3.962,33.523,25.21,8.02,7.17,8.51,84.17,89.35,0.113,1.07,0.2566,,,0.54,0.1532,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,45,100.1,1.19,13.12,3.954,33.522,25.225,8.01,7.14,8.52,83.69,89.42,0.112,1.03,0.2481,,,0.55,0.1542,-1,-1,-1,-1,-1,E,0.003,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,46,101.5,0.58,13.02,3.945,33.529,25.251,8,7.1,8.54,83.11,89.47,0.111,1,0.2429,,,0.56,0.1554,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,47,103.1,0.75,12.98,3.943,33.531,25.259,8,7.03,8.55,82.17,89.51,0.111,0.95,0.2343,,,0.57,0.1565,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,48,104.2,1.06,12.95,3.94,33.531,25.266,7.99,7,8.55,81.74,89.54,0.11,0.93,0.2315,,,0.57,0.1576,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,49,105.1,1.1,12.87,3.933,33.533,25.282,7.99,6.96,8.57,81.19,89.61,0.11,0.92,0.2299,,,0.58,0.1584,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,50,106.3,0.69,12.83,3.929,33.537,25.293,7.98,6.86,8.58,79.98,89.64,0.109,0.89,0.224,,,0.6,0.1602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,51,107.7,0.87,12.83,3.929,33.538,25.296,7.98,6.73,8.58,78.43,89.66,0.109,0.91,0.2278,,,0.61,0.1613,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,52,108.7,1.1,12.8,3.927,33.538,25.3,7.98,6.63,8.58,77.23,89.66,0.109,0.87,0.2203,,,0.62,0.1629,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,53,109.6,1.03,12.7,3.917,33.537,25.321,7.97,6.59,8.6,76.58,89.64,0.109,0.79,0.2061,,,0.63,0.1639,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,54,110.7,0.84,12.51,3.899,33.539,25.359,7.95,6.58,8.63,76.16,89.49,0.111,0.73,0.1958,,,0.63,0.1637,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,55,111.9,0.89,12.38,3.888,33.542,25.387,7.94,6.56,8.66,75.76,89.37,0.112,0.7,0.1909,,,0.63,0.1637,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,56,113.3,0.64,12.33,3.883,33.544,25.398,7.94,6.52,8.67,75.24,89.27,0.113,0.66,0.1829,,,0.62,0.1635,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,57,114.8,0.72,12.28,3.879,33.546,25.407,7.94,6.48,8.67,74.7,89.24,0.114,0.64,0.1801,,,0.63,0.1638,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,58,116,1.05,12.25,3.877,33.547,25.414,7.93,6.44,8.68,74.22,89.1,0.115,0.63,0.1782,,,0.63,0.1637,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,59,116.9,0.99,12.21,3.873,33.55,25.424,7.93,6.41,8.69,73.76,89.03,0.116,0.62,0.1758,,,0.62,0.1634,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,60,118.1,0.78,12.19,3.871,33.55,25.428,7.92,6.37,8.69,73.29,89,0.117,0.61,0.1731,,,0.63,0.1641,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,61,119.3,1.12,12.13,3.866,33.552,25.442,7.92,6.37,8.7,73.21,88.95,0.117,0.57,0.1675,,,0.63,0.1645,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,62,120.1,1.28,12.09,3.862,33.555,25.452,7.91,6.37,8.71,73.15,88.87,0.118,0.54,0.1623,,,0.63,0.1642,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,63,120.9,1.11,12.08,3.862,33.556,25.454,7.91,6.37,8.71,73.11,88.89,0.118,0.55,0.1636,,,0.63,0.1646,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,64,122.3,0.58,12.09,3.862,33.555,25.452,7.91,6.39,8.71,73.39,88.9,0.118,0.57,0.1676,,,0.64,0.1647,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,65,123.9,0.83,12.1,3.864,33.556,25.45,7.91,6.38,8.71,73.23,88.92,0.117,0.57,0.1668,,,0.64,0.1651,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,66,125.1,0.8,12.1,3.863,33.555,25.45,7.91,6.35,8.71,72.91,88.92,0.117,0.6,0.1728,,,0.63,0.1646,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,67,126.3,0.86,12.09,3.863,33.555,25.451,7.91,6.35,8.71,72.93,88.92,0.117,0.61,0.1737,,,0.63,0.1646,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,68,127.4,1,12.07,3.861,33.557,25.456,7.91,6.36,8.71,72.98,88.87,0.118,0.55,0.1639,,,0.63,0.1646,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,69,128.5,0.8,12.06,3.861,33.557,25.458,7.91,6.35,8.71,72.81,88.74,0.12,0.56,0.1648,,,0.63,0.1645,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,70,129.8,0.79,12.06,3.861,33.557,25.458,7.9,6.33,8.71,72.64,88.75,0.119,0.55,0.1636,,,0.63,0.164,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,71,131,0.95,12.06,3.86,33.557,25.459,7.9,6.31,8.72,72.41,88.69,0.12,0.54,0.1621,,,0.64,0.1648,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,72,131.9,1.18,12.04,3.859,33.557,25.463,7.9,6.3,8.72,72.28,88.61,0.121,0.54,0.161,,,0.64,0.1648,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,73,132.8,1.22,12.02,3.857,33.558,25.467,7.9,6.31,8.72,72.34,88.44,0.123,0.53,0.1589,,,0.64,0.1647,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,74,134.4,0.44,12.02,3.857,33.558,25.467,7.9,6.31,8.72,72.38,88.46,0.123,0.56,0.1655,,,0.63,0.1643,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,75,136.3,0.78,12.02,3.857,33.558,25.467,7.9,6.32,8.72,72.43,88.4,0.123,0.54,0.1621,,,0.63,0.1646,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,76,137.4,0.97,12.02,3.857,33.558,25.468,7.9,6.31,8.72,72.38,88.32,0.124,0.54,0.1619,,,0.63,0.1644,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,LACSD, 08/09/2018, 09:24:00,2706,1,77,139.7,0.29,12.02,3.857,33.558,25.468,7.89,6.31,8.72,72.28,88.33,0.124,0.54,0.1617,,,0.63,0.1644,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
